corpus,group,folder,year,title,dimensions,px_w,px_h,file,url
hofmann,코어,코어/Sonstige,1970,Brot für Brüder - Voraussetzungen schaffen für den Aufbau in der Dritten Welt,127 × 90 cm,564,800,1970_Brot für Brüder - Voraussetzungen schaffen für den Aufbau in.jpg,https://www.emuseum.ch/objects/56270/
hofmann,코어,코어/Sonstige,1983,30 Jahre Plakatkunst - Einfluss und Ausstrahlung der Fachklasse für Grafik AGS Basel - 11.,127 × 90 cm,566,800,1983_30 Jahre Plakatkunst - Einfluss und Ausstrahlung der Fachkla.jpg,https://www.emuseum.ch/objects/71534/
hofmann,코어,코어/Stadttheater_Basel,1949,Goethe - Iphigenie auf Tauris - Stadt Theater Basel,128 × 90.5 cm,571,800,1949_Goethe - Iphigenie auf Tauris - Stadt Theater Basel.jpg,https://www.emuseum.ch/objects/71537/
hofmann,코어,코어/Stadttheater_Basel,1954,Stadt Theater Basel - Die Abonnentenzahl steigt - Spielzeitbeginn 17. Sept. - (...),127 × 90 cm,564,800,1954_Stadt Theater Basel - Die Abonnentenzahl steigt - Spielzeitb.jpg,https://www.emuseum.ch/objects/71529/
hofmann,코어,코어/Stadttheater_Basel,1955,Ohr + Auge - Wir eröffnen am 16. September - Stadt Theater Basel,127 × 90 cm,568,800,1955_Ohr + Auge - Wir eröffnen am 16. September - Stadt Theater B.jpg,https://www.emuseum.ch/objects/56201/
hofmann,코어,코어/Stadttheater_Basel,1958,125 Jahre Stadt Theater Basel,127.5 × 90 cm,565,800,1958_125 Jahre Stadt Theater Basel.jpg,https://www.emuseum.ch/objects/45591/
hofmann,코어,코어/Stadttheater_Basel,1958,Stadt Theater Basel - Saison-Beginn 19. September 1958 - Sind Sie auch Abonnent ?,127 × 90 cm,562,800,1958_Stadt Theater Basel - Saison-Beginn 19. September 1958 - Sin.jpg,https://www.emuseum.ch/objects/71528/
hofmann,코어,코어/Stadttheater_Basel,1959,Stadttheater Basel - Halbe Saison - Halbes Abonnement - Halber Preis,127 × 90 cm,566,800,1959_Stadttheater Basel - Halbe Saison - Halbes Abonnement - Halb.jpg,https://www.emuseum.ch/objects/71525/
hofmann,코어,코어/Stadttheater_Basel,1960,Stadttheater Basel - Während der Saison 1960/61 finden Sie an dieser Stelle den Spielplan,127 × 90.5 cm,566,800,1960_Stadttheater Basel - Während der Saison 1960-61 finden Sie a.jpg,https://www.emuseum.ch/objects/53715/
hofmann,코어,코어/Stadttheater_Basel,1961,Stadttheater Basel - Beginn der Spielzeit 1961/62,128 × 90.5 cm,560,800,1961_Stadttheater Basel - Beginn der Spielzeit 1961-62.jpg,https://www.emuseum.ch/objects/9347/
hofmann,코어,코어/Stadttheater_Basel,1962,Stadttheater Basel,128 × 90 cm,567,800,1962_Stadttheater Basel.jpg,https://www.emuseum.ch/objects/22535/
hofmann,코어,코어/Stadttheater_Basel,1963,Stadttheater Basel - 63/64,128 × 90.5 cm,564,800,1963_Stadttheater Basel - 63-64.jpg,https://www.emuseum.ch/objects/9346/
hofmann,코어,코어/Stadttheater_Basel,1964,Stadttheater Basel,127 × 90 cm,565,800,1964_Stadttheater Basel.jpg,https://www.emuseum.ch/objects/56267/
hofmann,코어,코어/Stadttheater_Basel,1965,Stadttheater Basel - 1965 66,127 × 90 cm,565,800,1965_Stadttheater Basel - 1965 66.jpg,https://www.emuseum.ch/objects/56268/
hofmann,코어,코어/Stadttheater_Basel,1966,1966/67 - Stadttheater Basel,127 × 90 cm,548,768,1966_1966-67 - Stadttheater Basel.jpg,https://www.emuseum.ch/objects/56265/
hofmann,코어,코어/Stadttheater_Basel,1967,Stadttheater Basel,127 × 90 cm,566,800,1967_Stadttheater Basel.jpg,https://www.emuseum.ch/objects/56266/
hofmann,코어,코어/Theater_Tanz,1968,Basler Theater - 1968/9,128 × 90.5 cm,567,800,1968_Basler Theater - 1968-9.jpg,https://www.emuseum.ch/objects/55999/
hofmann,코어,코어/Tonhalle_Zuerich,1989,Basler Gesangverein - Zürcher Bach Chor - Basler Sinfonieorchester - Anton Bruckner - Fran,128 × 90.5 cm,567,800,1989_Basler Gesangverein - Zürcher Bach Chor - Basler Sinfonieorc.jpg,https://www.emuseum.ch/objects/71544/
rose,F4,F4/Ausstellung,1954,Helmhaus Zürich - Allianz,100 × 70 cm,562,800,1954_Helmhaus Zürich - Allianz.jpg,https://www.emuseum.ch/objects/73653/
rose,제외_비율불일치,제외_비율불일치,1943,Arbeit und Brot - Besucht die Sonderschau der Eidg. Zentralstelle für Kriegswirtschaft - M,127 × 90 cm (× 2),800,567,1943_Arbeit und Brot - Besucht die Sonderschau der Eidg. Zentrals.jpg,https://www.emuseum.ch/objects/73684/
rose,제외_타인명의,제외_타인명의,1935,Kunsthaus Zürich - Graphisches Kabinett - Richard Paul Lohse - Zeichnungen 1935-1985,50 × 70 cm,800,571,1935_Kunsthaus Zürich - Graphisches Kabinett - Richard Paul Lohse.jpg,https://www.emuseum.ch/objects/73686/
rose,제외_타인명의,제외_타인명의,1968,Galerie Denise René - Hans Mayer - 12 leading modern artists - Agam - Albers - Bill (...),84 × 59 cm,566,800,1968_Galerie Denise René - Hans Mayer - 12 leading modern artists.jpg,https://www.emuseum.ch/objects/73690/
rose,제외_타인명의,제외_타인명의,1971,Richard Paul Lohse - Galleria La Polena - Genova,70 × 50 cm,575,800,1971_Richard Paul Lohse - Galleria La Polena - Genova.jpg,https://www.emuseum.ch/objects/73683/
rose,제외_타인명의,제외_타인명의,1976,4 Zürcher Konkrete - Max Bill - Verena Loewensberg - Camille Graeser - Richard P. Lohse - ,80 × 59.5 cm,611,800,1976_4 Zürcher Konkrete - Max Bill - Verena Loewensberg - Camille.jpg,https://www.emuseum.ch/objects/73671/
rose,제외_타인명의,제외_타인명의,1976,Richard Paul Lohse - Modulare und Serielle Ordnungen - Neue Galerie am Landesmuseum Joanne,59 × 42 cm,567,800,1976_Richard Paul Lohse - Modulare und Serielle Ordnungen - Neue .jpg,https://www.emuseum.ch/objects/73674/
rose,제외_타인명의,제외_타인명의,1976,Bild & Buch - Richard P. Lohse - Bild & Buch Zürich,90 × 63 cm,572,800,1976_Bild & Buch - Richard P. Lohse - Bild & Buch Zürich.jpg,https://www.emuseum.ch/objects/73695/
rose,제외_타인명의,제외_타인명의,1994,Richard Paul Lohse - Trudelhaus Baden - 15.1.-20.2.1994,70.5 × 50 cm,570,800,1994_Richard Paul Lohse - Trudelhaus Baden - 15.1.-20.2.1994.jpg,https://www.emuseum.ch/objects/5649/
rose,제외_타인명의,제외_타인명의,1999,Richard Paul Lohse - Konstruktive Gebrauchsgrafik - Museum für Gestaltung Zürich,128 × 89.5 cm,559,800,1999_Richard Paul Lohse - Konstruktive Gebrauchsgrafik - Museum f.jpg,https://www.emuseum.ch/objects/12915/
rose,제외_타인명의,제외_타인명의,1999,Richard Paul Lohse - Konstruktive Gebrauchsgrafik - Museum für Gestaltung Zürich,128 × 89.5 cm,559,800,1999_Richard Paul Lohse - Konstruktive Gebrauchsgrafik - Museum f_2.jpg,https://www.emuseum.ch/objects/12916/
rose,제외_타인명의,제외_타인명의,1999,Richard Paul Lohse - Konstruktive Gebrauchsgrafik - Museum für Gestaltung Zürich,128 × 89.5 cm,559,800,1999_Richard Paul Lohse - Konstruktive Gebrauchsgrafik - Museum f_3.jpg,https://www.emuseum.ch/objects/12917/
rose,제외_타인명의,제외_타인명의,2006,Moser + Schwinger - Farewell letter to the swiss workers - 10. März - 30. April '06 - Kuns,128 × 89.5 cm,558,800,2006_Moser + Schwinger - Farewell letter to the swiss workers - 1.jpg,https://www.emuseum.ch/objects/54030/
rose,제외_판형,제외_판형,1943,Unsere Wohnung - Wanderausstellung des SWB im Kunstgewerbemuseum Zürich,65 × 90 cm,800,575,1943_Unsere Wohnung - Wanderausstellung des SWB im Kunstgewerbemu.jpg,https://www.emuseum.ch/objects/73697/
rose,제외_판형,제외_판형,1946,Kunstverein Ulm im Museum der Stadt Ulm - Lohse - Werke aus den Jahren 1946-1959,82 × 59 cm,566,800,1946_Kunstverein Ulm im Museum der Stadt Ulm - Lohse - Werke aus .jpg,https://www.emuseum.ch/objects/73664/
rose,제외_판형,제외_판형,1954,Richard Paul Lohse - Neun Kwadrate 1954-1978 - Van Abbemuseum Eindhoven,54.5 × 41cm,603,800,1954_Richard Paul Lohse - Neun Kwadrate 1954-1978 - Van Abbemuseu.jpg,https://www.emuseum.ch/objects/73675/
rose,제외_판형,제외_판형,1967,Richard Paul Lohse - Galerie Renée Ziegler Zürich,64 × 45 cm,561,800,1967_Richard Paul Lohse - Galerie Renée Ziegler Zürich.jpg,https://www.emuseum.ch/objects/73673/
rose,제외_판형,제외_판형,1967,Richard Paul Lohse - Galerie Denise René,70 × 45 cm,512,800,1967_Richard Paul Lohse - Galerie Denise René.jpg,https://www.emuseum.ch/objects/73694/
rose,제외_판형,제외_판형,1969,Lohse - Galerie Daedalus Berlin,59 × 43.5 cm,600,800,1969_Lohse - Galerie Daedalus Berlin.jpg,https://www.emuseum.ch/objects/73670/
rose,제외_판형,제외_판형,1970,Lohse - Kunstverein München,84 × 59 cm,562,800,1970_Lohse - Kunstverein München.jpg,https://www.emuseum.ch/objects/73687/
rose,제외_판형,제외_판형,1971,Lohse - Kunstverein Hannover,84 × 59 cm,566,800,1971_Lohse - Kunstverein Hannover.jpg,https://www.emuseum.ch/objects/73689/
rose,제외_판형,제외_판형,1971,Lohse - Haags Gemeentemuseum - 19 juni tot 15 augustus 1971,88 × 62 cm,561,800,1971_Lohse - Haags Gemeentemuseum - 19 juni tot 15 augustus 1971.jpg,https://www.emuseum.ch/objects/7131/
rose,제외_판형,제외_판형,1972,Lohse - Vismara Arte Contemporanea Milano,70 × 50 cm,573,800,1972_Lohse - Vismara Arte Contemporanea Milano.jpg,https://www.emuseum.ch/objects/73682/
rose,제외_판형,제외_판형,1975,Richard Paul Lohse - Sérigraphies multiples - Galerie Média Neuchâtel,102 × 70 cm,545,800,1975_Richard Paul Lohse - Sérigraphies multiples - Galerie Média .jpg,https://www.emuseum.ch/objects/73665/
rose,제외_판형,제외_판형,1976,Richard Paul Lohse - Modulare und Serielle Ordnungen - Moderne Galerie Bottrop,88 × 62cm,562,800,1976_Richard Paul Lohse - Modulare und Serielle Ordnungen - Moder.jpg,https://www.emuseum.ch/objects/73672/
rose,제외_판형,제외_판형,1982,"Richard Paul Lohse - Galerie Renée Ziegler, Zürich",70 × 50 cm,569,800,"1982_Richard Paul Lohse - Galerie Renée Ziegler, Zürich.jpg",https://www.emuseum.ch/objects/73696/
rose,제외_판형,제외_판형,1986,Richard Paul Lohse - Modulare und Serielle Ordnungen - Wiener Secession,84 × 59 cm,566,800,1986_Richard Paul Lohse - Modulare und Serielle Ordnungen - Wiene.jpg,https://www.emuseum.ch/objects/73685/
rose,코어,코어/Ausstellung,1950,Zürcher Künstler im Helmhaus,127 × 90 cm,572,800,1950_Zürcher Künstler im Helmhaus.jpg,https://www.emuseum.ch/objects/73652/
rose,코어,코어/Ausstellung,1958,Kunstmuseum Winterthur - Ungegenständliche Malerei in der Schweiz,127 × 90 cm,568,800,1958_Kunstmuseum Winterthur - Ungegenständliche Malerei in der Sc.jpg,https://www.emuseum.ch/objects/73656/
rose,코어,코어/Ausstellung,1962,Ausstellung Musikinstrumente - Kunstgewerbemusem Zürich,127 × 90 cm,570,800,1962_Ausstellung Musikinstrumente - Kunstgewerbemusem Zürich.jpg,https://www.emuseum.ch/objects/34827/
rose,코어,코어/Ausstellung,1962,Richard P. Lohse - Max Truninger - Kunsthaus Zürich,127 × 90 cm,565,800,1962_Richard P. Lohse - Max Truninger - Kunsthaus Zürich.jpg,https://www.emuseum.ch/objects/73654/
rose,코어,코어/Ausstellung,1964,Zürcher Künstler im Helmhaus,127 × 90 cm,563,800,1964_Zürcher Künstler im Helmhaus.jpg,https://www.emuseum.ch/objects/73651/
rose,코어,코어/Ausstellung,1970,Lohse - Kunsthalle Bern,127 × 90 cm,565,800,1970_Lohse - Kunsthalle Bern.jpg,https://www.emuseum.ch/objects/73660/
rose,코어,코어/Ausstellung,1976,Richard Paul Lohse - Modulare und serielle Ordnungen - Kunsthaus Zürich,127 × 90 cm,565,800,1976_Richard Paul Lohse - Modulare und serielle Ordnungen - Kunst.jpg,https://www.emuseum.ch/objects/73669/
rose,코어,코어/Ausstellung,1977,Museum zu Allerheiligen Schaffhausen - Zwischen Improvisation und Fuge,127 × 90 cm,566,800,1977_Museum zu Allerheiligen Schaffhausen - Zwischen Improvisatio.jpg,https://www.emuseum.ch/objects/73677/
rose,코어,코어/Ausstellung,1985,Richard Paul Lohse - Kunstmuseum Luzern,128 × 90.5 cm,567,800,1985_Richard Paul Lohse - Kunstmuseum Luzern.jpg,https://www.emuseum.ch/objects/73663/
rose,코어,코어/Gewerbemuseum_etc,1950,100 Jahre Eisenbeton - Kunstgewerbemuseum Zürich,127 × 90 cm,570,800,1950_100 Jahre Eisenbeton - Kunstgewerbemuseum Zürich.jpg,https://www.emuseum.ch/objects/73699/
rose,코어,코어/Gewerbemuseum_etc,1952,Kartographie in der Schweiz - 100 Jahre Kümmerly + Frey - Ausstellung - Kunstgewerbemuseum,127 × 90 cm,566,800,1952_Kartographie in der Schweiz - 100 Jahre Kümmerly + Frey - Au.jpg,https://www.emuseum.ch/objects/73698/
rose,코어,코어/Gewerbemuseum_etc,1958,Kunststoffe - Gewerbemuseum Winterthur,124 × 87 cm,563,800,1958_Kunststoffe - Gewerbemuseum Winterthur.jpg,https://www.emuseum.ch/objects/73655/
rose,코어,코어/Juni_Festwochen,1958,Fünftes Junifestkonzert der Tonhalle-Gesellschaft Zürich,128 × 90.5 cm,565,800,1958_Fünftes Junifestkonzert der Tonhalle-Gesellschaft Zürich.jpg,https://www.emuseum.ch/objects/73657/
rose,코어,코어/Juni_Festwochen,1958,Stadttheater Zürich - Junifestwochen Zürich 1958,128 × 90.5 cm,564,800,1958_Stadttheater Zürich - Junifestwochen Zürich 1958.jpg,https://www.emuseum.ch/objects/75326/
rose,코어,코어/Juni_Festwochen,1958,Juni-Festwochen - June Festival - Festival de Juin - Zürich - Schauspielhaus Zürich - Stad,128 × 90.5 cm,564,800,1958_Juni-Festwochen - June Festival - Festival de Juin - Zürich .jpg,https://www.emuseum.ch/objects/75327/
rose,코어,코어/Sonstige,1961,[ohne Text],128 × 90 cm (Unterlage); 74.5 × 74.5 cm (Blattgrösse),566,800,1961_[ohne Text].jpg,https://www.emuseum.ch/objects/14627/
rose,코어,코어/Sonstige,1962,Montag 14-18 h (...),128 × 90.5 cm,564,800,1962_Montag 14-18 h (...).jpg,https://www.emuseum.ch/objects/34828/
ruder,제외_비율불일치,제외_비율불일치,1955,Internationale Ausstellung - Glas - Gewerbemuseum Winterthur,90 × 63 cm,800,562,1955_Internationale Ausstellung - Glas - Gewerbemuseum Winterthur.jpg,https://www.emuseum.ch/objects/71881/
ruder,제외_비율불일치,제외_비율불일치,1959,Das Kinderbilderbuch - Ausstellung Gewerbemuseum Basel,90 × 60 cm,800,524,1959_Das Kinderbilderbuch - Ausstellung Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/75617/
ruder,제외_타인명의,제외_타인명의,1999,"Fortunate the Man Who, at the Right Moment, Meets the Right Friend; Fortunate Also the Man",73 × 103 cm,565,800,"1999_Fortunate the Man Who, at the Right Moment, Meets the Right .jpg",https://www.emuseum.ch/objects/254093/
ruder,제외_판형,제외_판형,1953,"Die gute Form - An der Mustermesse 1953 ausgezeichnete Gegenstände, ergänzt mit weiteren g",64.5 × 46 cm,579,800,1953_Die gute Form - An der Mustermesse 1953 ausgezeichnete Gegen.jpg,https://www.emuseum.ch/objects/71876/
ruder,제외_판형,제외_판형,1953,"Die gute Form - An der Mustermesse 1953 ausgezeichnete Gegenstände, ergänzt mit weiteren g",65 × 46 cm,565,800,1953_Die gute Form - An der Mustermesse 1953 ausgezeichnete Gegen_2.jpg,https://www.emuseum.ch/objects/92388/
ruder,제외_판형,제외_판형,1954,Gewerbemuseum Basel - Neue Bauten von Basler Architekten,134.5 × 91 cm,546,800,1954_Gewerbemuseum Basel - Neue Bauten von Basler Architekten.jpg,https://www.emuseum.ch/objects/71864/
ruder,제외_판형,제외_판형,1958,Die gute Form - Gewerbemuseum Winterthur am Kirchplatz,65 × 46 cm,566,800,1958_Die gute Form - Gewerbemuseum Winterthur am Kirchplatz.jpg,https://www.emuseum.ch/objects/75614/
ruder,제외_판형,제외_판형,1961,Farbige Graphik in Grenchen - 2. Internationales Treffen für farbige Original-Graphik - Pa,59 × 42 cm,561,800,1961_Farbige Graphik in Grenchen - 2. Internationales Treffen für.jpg,https://www.emuseum.ch/objects/75893/
ruder,코어,코어/Ausstellung,1959,Aegyptische Kinder weben Bildteppiche - Helmhaus Zürich,127 × 90 cm,566,800,1959_Aegyptische Kinder weben Bildteppiche - Helmhaus Zürich.jpg,https://www.emuseum.ch/objects/71868/
ruder,코어,코어/Gewerbemuseum_Basel,1954,Ausstellung Gewerbemuseum Basel - Lucien Clergue - Photos 1954 bis 1964,127 × 90 cm,565,800,1954_Ausstellung Gewerbemuseum Basel - Lucien Clergue - Photos 19.jpg,https://www.emuseum.ch/objects/71866/
ruder,코어,코어/Gewerbemuseum_Basel,1955,Glaskunst aus Murano - Gewerbemuseum Basel,129 × 90 cm,562,800,1955_Glaskunst aus Murano - Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/71882/
ruder,코어,코어/Gewerbemuseum_Basel,1956,Verborgene Schätze des Gewerbemuseums - Gewerbemuseum Basel,127 × 90 cm,563,800,1956_Verborgene Schätze des Gewerbemuseums - Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/71863/
ruder,코어,코어/Gewerbemuseum_Basel,1957,"Sammlung Richard Doetsch-Benziger - Bücher, Ostasiatische Kleinkunst - Gewerbemuseum Basel",127 × 90 cm,561,800,"1957_Sammlung Richard Doetsch-Benziger - Bücher, Ostasiatische Kl.jpg",https://www.emuseum.ch/objects/71878/
ruder,코어,코어/Gewerbemuseum_Basel,1958,Werkstoff Holz - Ausstellung im Gewerbemuseum Basel,127 × 90 cm,567,800,1958_Werkstoff Holz - Ausstellung im Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/71883/
ruder,코어,코어/Gewerbemuseum_Basel,1958,Die Zeitung - Gewerbemuseum Basel,128 × 90 cm,570,800,1958_Die Zeitung - Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/53719/
ruder,코어,코어/Gewerbemuseum_Basel,1959,Ausstellung Gewerbemuseum Basel - Das Kinderbilderbuch,127 × 90 cm,567,800,1959_Ausstellung Gewerbemuseum Basel - Das Kinderbilderbuch.jpg,https://www.emuseum.ch/objects/71869/
ruder,코어,코어/Gewerbemuseum_Basel,1960,Johannes Froben und der Basler Buchdruck des 16. Jahrhunderts - Gewerbemuseum Basel,127 × 90 cm,567,800,1960_Johannes Froben und der Basler Buchdruck des 16. Jahrhundert.jpg,https://www.emuseum.ch/objects/71880/
ruder,코어,코어/Gewerbemuseum_Basel,1960,ungegenständliche Photographie - Gewerbemuseum Basel,128 × 90.5 cm,560,800,1960_ungegenständliche Photographie - Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/9354/
ruder,코어,코어/Gewerbemuseum_Basel,1962,Dänisches Silber und Handwerk - Gewerbemuseum Basel,129 × 90 cm,560,800,1962_Dänisches Silber und Handwerk - Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/71884/
ruder,코어,코어/Gewerbemuseum_Basel,1962,Neue Wirtshausschilder - Gewerbemuseum Basel,127 × 90 cm,563,800,1962_Neue Wirtshausschilder - Gewerbemuseum Basel.jpg,https://www.emuseum.ch/objects/71872/
ruder,코어,코어/Gewerbemuseum_Basel,1963,Berlin - die grösste Stadt Deutschlands - Ausstellung Gewerbemuseum Basel,127 × 90 cm,569,800,1963_Berlin - die grösste Stadt Deutschlands - Ausstellung Gewerb.jpg,https://www.emuseum.ch/objects/71867/
ruder,코어,코어/Gewerbemuseum_Basel,1967,Gewerbemuseum Basel - Kymatik - Schwingungen experimentell sichtbar gemacht von Hans Jenny,127 × 90 cm,564,800,1967_Gewerbemuseum Basel - Kymatik - Schwingungen experimentell s.jpg,https://www.emuseum.ch/objects/71871/
ruder,코어,코어/Gewerbemuseum_Basel,1970,Seit langem bewährt - Klassische Produkte moderner Formgebung - Gewerbemuseum Basel,127 × 90 cm,562,800,1970_Seit langem bewährt - Klassische Produkte moderner Formgebun.jpg,https://www.emuseum.ch/objects/71870/
ruder,코어,코어/Gewerbemuseum_etc,1954,Die gute Form - Kunstgewerbemuseum Zürich,129 × 91 cm,563,800,1954_Die gute Form - Kunstgewerbemuseum Zürich.jpg,https://www.emuseum.ch/objects/75616/
ruder,코어,코어/Kunsthalle_Basel,1955,Charles Hindenlang - Louis Weber - Kunsthalle Basel,128 × 90.5 cm,567,800,1955_Charles Hindenlang - Louis Weber - Kunsthalle Basel.jpg,https://www.emuseum.ch/objects/3929/
ruder,코어,코어/Kunsthalle_Basel,1956,Kunsthalle Basel - Max Beckmann,127 × 90 cm,568,800,1956_Kunsthalle Basel - Max Beckmann.jpg,https://www.emuseum.ch/objects/71879/
ruder,코어,코어/Kunsthalle_Basel,1956,Japanische Kalligraphie und westliche Zeichen - Kunsthalle Basel,127 × 90 cm,566,800,1956_Japanische Kalligraphie und westliche Zeichen - Kunsthalle B.jpg,https://www.emuseum.ch/objects/71875/
ruder,코어,코어/Kunsthalle_Basel,1956,Kunsthalle Basel - Bauchant - Bombois - Séraphine - Vivin - Ostschweizer Bauernmalerei,127 × 90 cm,566,800,1956_Kunsthalle Basel - Bauchant - Bombois - Séraphine - Vivin - .jpg,https://www.emuseum.ch/objects/71873/
ruder,코어,코어/Kunsthalle_Basel,1957,10 Zürcher Maler - Kunsthalle Basel,127 × 90 cm,564,800,1957_10 Zürcher Maler - Kunsthalle Basel.jpg,https://www.emuseum.ch/objects/71877/
ruder,코어,코어/Kunsthalle_Basel,1957,Joan Miró - Kunsthalle Basel,128 × 90.5 cm,565,800,1957_Joan Miró - Kunsthalle Basel.jpg,https://www.emuseum.ch/objects/9434/
ruder,코어,코어/Kunsthalle_Basel,1965,Sektion Basel der Gesellschaft Schweizer Maler Bildhauer und Architekten - Kunsthalle Base,127 × 90 cm,563,800,1965_Sektion Basel der Gesellschaft Schweizer Maler Bildhauer und.jpg,https://www.emuseum.ch/objects/71865/
ruder,코어,코어/Kunsthalle_Basel,1965,Gustav Stettler - Maler - Hans Josephson - Bildhauer - Kunsthalle Basel,127 × 90 cm,565,800,1965_Gustav Stettler - Maler - Hans Josephson - Bildhauer - Kunst.jpg,https://www.emuseum.ch/objects/71862/
ruder,코어,코어/Mustermesse_Basel,1954,Die gute Form - Gewerbemuseum Winterthur - Ausstellung der an der Schweizer Mustermesse au,128.5 × 91cm (× 2; geklebt),568,800,1954_Die gute Form - Gewerbemuseum Winterthur - Ausstellung der a.jpg,https://www.emuseum.ch/objects/92385/
ruder,코어,코어/Sonstige,1956,Goldschmuck der Völkerwanderungszeit,127 × 90 cm,567,800,1956_Goldschmuck der Völkerwanderungszeit.jpg,https://www.emuseum.ch/objects/71874/
ruder,코어,코어/Sonstige,1964,Moderne französische Knüpfteppiche,128 × 90.5 cm,570,800,1964_Moderne französische Knüpfteppiche.jpg,https://www.emuseum.ch/objects/94458/
